game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_runs_l10,away_runs_l10
813034,2025-10-14,2025,Milwaukee Brewers,Los Angeles Dodgers,1,5,0,3.5,4.7
813043,2025-10-15,2025,Seattle Mariners,Toronto Blue Jays,4,13,0,3.8,6.6
813033,2025-10-16,2025,Los Angeles Dodgers,Milwaukee Brewers,3,1,1,4.9,3.3
813035,2025-10-16,2025,Seattle Mariners,Toronto Blue Jays,2,8,0,4.0,7.3
813039,2025-10-17,2025,Seattle Mariners,Toronto Blue Jays,6,2,1,3.9,7.7
813031,2025-10-17,2025,Los Angeles Dodgers,Milwaukee Brewers,5,1,1,4.7,3.3
813038,2025-10-19,2025,Toronto Blue Jays,Seattle Mariners,6,2,1,7.4,4.4
813037,2025-10-20,2025,Toronto Blue Jays,Seattle Mariners,4,3,1,6.7,4.4
813027,2025-10-24,2025,Toronto Blue Jays,Los Angeles Dodgers,11,4,1,6.1,4.6
813026,2025-10-25,2025,Toronto Blue Jays,Los Angeles Dodgers,1,5,0,5.9,4.0
813032,2025-10-27,2025,Los Angeles Dodgers,Toronto Blue Jays,6,5,1,3.7,5.4
813023,2025-10-28,2025,Los Angeles Dodgers,Toronto Blue Jays,2,6,0,3.8,5.4
813022,2025-10-29,2025,Los Angeles Dodgers,Toronto Blue Jays,1,6,0,3.6,5.9
813025,2025-10-31,2025,Toronto Blue Jays,Los Angeles Dodgers,1,3,0,6.2,3.5
